perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
random_matched_norm,0,16,16,12,4.1751933097839355,0.9902188777923584,0.5642790794372559,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,20,20,16,6.28156042098999,1.1202796697616577,0.6758736371994019,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,24,24,20,8.898448944091797,1.1748988628387451,0.7391582131385803,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,28,28,24,9.810721397399902,1.2252581119537354,0.7884536981582642,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,30,30,26,9.465227127075195,1.2703300714492798,0.7977555990219116,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,final,9999,full,6.276623725891113,,,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,4,4,0,1.2695989608764648,0.5392398238182068,0.17278775572776794,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,8,8,4,5.5865373611450195,2.039137601852417,0.7415416240692139,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,12,12,8,5.482163906097412,1.5727221965789795,0.7554943561553955,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,16,16,12,5.772078990936279,1.341113805770874,0.7664272785186768,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,20,20,16,8.32592487335205,1.431113839149475,0.8257503509521484,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,24,24,20,11.478167533874512,1.4508042335510254,0.8696408271789551,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,28,28,24,11.523519515991211,1.450226068496704,0.9404172301292419,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,30,30,26,12.766900062561035,1.4741804599761963,0.9765690565109253,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,final,9999,full,11.69303035736084,,,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,4,4,0,0.9130347371101379,0.5392026901245117,0.12096323072910309,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,8,8,4,3.2915406227111816,0.9089963436126709,0.43775731325149536,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,12,12,8,4.320943355560303,1.0537407398223877,0.5903205871582031,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,16,16,12,4.3383893966674805,1.0170140266418457,0.587887704372406,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,20,20,16,6.418004989624023,1.1725718975067139,0.7158746719360352,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,24,24,20,9.176949501037598,1.234677791595459,0.7708046436309814,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,28,28,24,10.175912857055664,1.2810617685317993,0.8162599802017212,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,30,30,26,10.178072929382324,1.3080097436904907,0.8249003887176514,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
random_matched_norm,0,final,9999,full,7.177555084228516,,,12.955293655395508,0.5392031669616699,Llama-3.1-8B,4,blocks.4.hook_resid_post,6,512,8192,64
sae,-1,4,4,0,1.1915090084075928,0.529495120048523,0.16538283228874207,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,8,8,4,5.709151744842529,2.02127742767334,0.7458447813987732,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,12,12,8,5.615108489990234,1.545267105102539,0.7539602518081665,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,16,16,12,5.796324253082275,1.3219273090362549,0.7687509059906006,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,20,20,16,8.751193046569824,1.3987082242965698,0.8282440900802612,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,24,24,20,12.052786827087402,1.418328046798706,0.8754920363426208,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,28,28,24,11.965169906616211,1.418412208557129,0.9434477090835571,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,30,30,26,13.234299659729004,1.4452967643737793,0.9815417528152466,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,final,9999,full,12.289177894592285,,,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,4,4,0,0.8755875825881958,0.5294613838195801,0.11723695695400238,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,8,8,4,3.3006885051727295,0.9059510827064514,0.43927812576293945,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,12,12,8,4.576193809509277,1.062989354133606,0.612830400466919,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,16,16,12,4.409683704376221,1.0201640129089355,0.6001942157745361,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,20,20,16,6.636256694793701,1.1471301317214966,0.7075158357620239,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,24,24,20,9.678040504455566,1.197142243385315,0.7576838731765747,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,28,28,24,10.701591491699219,1.2545928955078125,0.8169064521789551,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,30,30,26,10.798134803771973,1.2965848445892334,0.8369677066802979,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
random_matched_norm,0,final,9999,full,7.010382652282715,,,12.944219589233398,0.5294570326805115,Llama-3.1-8B,4,blocks.4.hook_resid_post,7,512,8192,64
sae,-1,4,4,0,1.3526211977005005,0.552115797996521,0.18239015340805054,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,8,8,4,5.739213466644287,2.059826135635376,0.742019534111023,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,12,12,8,5.664487838745117,1.5840275287628174,0.7598705887794495,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,16,16,12,5.799846649169922,1.3438448905944824,0.7679245471954346,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,20,20,16,8.200308799743652,1.4309537410736084,0.8320790529251099,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,24,24,20,11.461844444274902,1.4693515300750732,0.8730162978172302,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,28,28,24,11.76898193359375,1.4632444381713867,0.9346207976341248,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,30,30,26,13.382818222045898,1.4755640029907227,0.9677697420120239,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,final,9999,full,12.647736549377441,,,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,4,4,0,0.9571551084518433,0.552080512046814,0.12564735114574432,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,8,8,4,3.432051658630371,0.9190633296966553,0.4546050727367401,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,12,12,8,4.586670875549316,1.0746123790740967,0.6209338903427124,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,16,16,12,4.377823829650879,1.0346876382827759,0.6020238995552063,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,20,20,16,6.24185037612915,1.1720842123031616,0.7027361392974854,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,24,24,20,9.18442440032959,1.2473862171173096,0.7617498636245728,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,28,28,24,10.505998611450195,1.293675184249878,0.8072627782821655,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,30,30,26,10.824424743652344,1.3285282850265503,0.8228586316108704,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
random_matched_norm,0,final,9999,full,7.813928604125977,,,13.003103256225586,0.5520800352096558,Llama-3.1-8B,4,blocks.4.hook_resid_post,8,512,8192,64
sae,-1,4,4,0,1.2793819904327393,0.5415139198303223,0.17381083965301514,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,8,8,4,5.643483638763428,2.0616865158081055,0.7444207072257996,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,12,12,8,5.655983924865723,1.5615341663360596,0.7601967453956604,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,16,16,12,5.914443492889404,1.3181383609771729,0.763046145439148,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,20,20,16,8.470579147338867,1.390959620475769,0.8153169751167297,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,24,24,20,11.665998458862305,1.3862476348876953,0.8591158986091614,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,28,28,24,11.93716812133789,1.3908337354660034,0.937206506729126,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
