Model,alias_factor,alias_mode,N,Total Bound,Random Baseline,B,P,m_alias,R_hat_hG,eps_loss_hat,eta_hat,KL_M_Som_bits,t_proxy_risk,t_reconstruction_gap,t_mismatch,t_sparse_complexity,t_concentration,asymptotic_floor,top_k,alpha,delta,calibration_tokens,extrapolated,Crossing N
Gemma-2B,1,token_hash,27594.0,17.428799136682592,17.96578428466209,18.96578428466209,16078,16384,6.419595241546631,0.5004960894584656,0.0003000000142492354,0.5744689702987671,6.419595241546631,0.5004960894584656,0.005689735555646551,10.334018350040106,0.16899972008174396,6.925781066560743,64,0.5,0.05,2240000,True,24974.941827978007
Gemma-2B,1,token_hash,27965.0,17.358896940086503,17.96578428466209,18.96578428466209,16078,16384,6.419595241546631,0.5004960894584656,0.0003000000142492354,0.5744689702987671,6.419595241546631,0.5004960894584656,0.005689735555646551,10.265240920780316,0.16787495274544428,6.925781066560743,64,0.5,0.05,2240000,True,24974.941827978007
Gemma-2B,1,token_hash,28341.0,17.28945779333151,17.96578428466209,18.96578428466209,16078,16384,6.419595241546631,0.5004960894584656,0.0003000000142492354,0.5744689702987671,6.419595241546631,0.5004960894584656,0.005689735555646551,10.196919090618131,0.1667576361526363,6.925781066560743,64,0.5,0.05,2240000,True,24974.941827978007
Gemma-2B,1,token_hash,28722.0,17.220490748622773,17.96578428466209,18.96578428466209,16078,16384,6.419595241546631,0.5004960894584656,0.0003000000142492354,0.5744689702987671,6.419595241546631,0.5004960894584656,0.005689735555646551,10.129061766103419,0.1656479159586096,6.925781066560743,64,0.5,0.05,2240000,True,24974.941827978007
Gemma-2B,2,token_hash,10223.0,31.219731060939655,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,24.008709553300402,0.27765412810826695,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,10451.0,30.953353421262594,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,23.74537727900872,0.27460876272288853,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,10684.0,30.689991970281532,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,23.485026710801577,0.27159787994897,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,10921.0,30.43080314279898,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,23.228801062527495,0.2686347007405008,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,11165.0,30.172628236527586,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,22.973577743798828,0.2656831131977723,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,11413.0,29.918751503548066,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,22.72260345944715,0.2627806645699292,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,11667.0,29.667169507343917,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,22.47389767726665,0.25990445054628464,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,11927.0,29.41801392545398,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,22.2275905693912,0.25705597653179413,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,12193.0,29.171401265320245,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,21.98379731129015,0.2542365744991091,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,12464.0,28.9283161308605,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,21.743491250385837,0.25145750094368147,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,12742.0,28.687054316245106,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,21.504987664201078,0.24869927251304424,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,13026.0,28.448604540573935,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,21.269263968293433,0.24597319274951537,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,13316.0,28.21303211614999,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,21.036384728282265,0.24328000833673927,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,13612.0,27.98039177030789,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,20.806404045831314,0.24062034494558945,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,13915.0,27.749980421600593,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,20.578626877480158,0.23798616458945215,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,14225.0,27.521906741773638,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,20.353160652583362,0.23537870965929006,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,14542.0,27.296266250308275,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,20.130099798594635,0.23279907218265564,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,14866.0,27.07314219354923,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,19.909526610143917,0.23024820387432848,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,15197.0,26.852606394597874,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,19.69151208921416,0.22772692585272938,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,15535.0,26.634720070938403,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,19.476116753419976,0.22523593798744027,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,15881.0,26.418921102243267,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,19.26278490888084,0.22276881383144415,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,16235.0,26.20531151504879,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,19.051617415713533,0.22032671980427404,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,16596.0,25.99455523357556,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,18.843270607817466,0.2179172462271083,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,16966.0,25.785563245162077,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,18.636667922680743,0.21552794295034902,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,17344.0,25.57899653002501,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,18.43246278385621,0.2131663666378162,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,17730.0,25.37491255355312,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,18.230711999758917,0.21083317426321846,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,18125.0,25.172856380887165,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,18.03096583657756,0.20852316477862012,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,18529.0,24.97291672003619,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,17.833311988165864,0.20623735233934018,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,18941.0,24.775642122016944,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,17.638292734224862,0.20398200826109625,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,19363.0,24.580142519816672,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,17.44502818344301,0.20174695684267493,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,19794.0,24.386962274609726,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,17.254056473579368,0.19953842149937295,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,20235.0,24.195723435881874,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,17.065003975043236,0.1973520813076519,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,20685.0,24.00692057250417,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,16.87835960254145,0.19519359043173665,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,21146.0,23.819786359234087,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,16.69336480328601,0.19305417641709322,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,21617.0,23.634809133339235,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,16.51050233162318,0.19093942218506973,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,22098.0,23.4520416681884,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,16.32982435758961,0.18884993106780298,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,22591.0,23.270805165791224,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,16.150659843560664,0.18677794269957307,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,23094.0,23.09190649252347,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.97380643140312,0.18473268158936798,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,23608.0,22.915034343292685,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.798956375023511,0.18271058873818902,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,24134.0,22.739914865213937,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.625838952363129,0.1807085333198247,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,24671.0,22.566942252422045,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.45484385092787,0.17873102196319018,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,25220.0,22.39584675814553,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.285704407829284,0.17677497078526255,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,25782.0,22.22639146558377,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,15.118186414820752,0.17483767123203284,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,26356.0,22.058943485189182,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.952652785360286,0.17292332029791005,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,26943.0,21.893267673300365,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.788871064069061,0.17102922970031964,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,27543.0,21.729426348552387,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.62690285712364,0.16915611189776333,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,28156.0,21.567473374164354,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.466801411951268,0.16730458268210427,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,28783.0,21.407203322922697,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.30836364988732,0.1654722935043945,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,29424.0,21.248679405075986,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,14.151652058528484,0.16365996701651725,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,30080.0,21.09172111386063,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.996488194756793,0.16186553957285169,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,30750.0,20.93662615522926,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.843166360998199,0.16009241470007604,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,31434.0,20.783433608826748,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.69172519011909,0.1583410391766734,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,32134.0,20.631749596887833,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.541775307366219,0.15660690999062712,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,32850.0,20.48164189089577,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.393383709424599,0.15489080194018803,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,33581.0,20.333369348960847,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.246806295006227,0.15319567442363635,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,34329.0,20.186577950794664,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,13.101693091163668,0.15151748010001162,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,35094.0,20.041331341317715,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.958107015196143,0.149856946590589,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,35875.0,19.897865816388816,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.81628166150738,0.14821677535045308,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,36674.0,19.755862256979434,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.675901559400758,0.14659331804769246,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,37491.0,19.61537945259625,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.537024826271256,0.1449872467940088,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,38326.0,19.476468599213828,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.39970207279488,0.14339914688796165,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,39179.0,19.33917382652932,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.26397692415552,0.141829522842814,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,40052.0,19.20322634530502,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,12.129583664051479,0.14027530172255867,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,40944.0,19.068835683802863,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.996729425310454,0.13873887896142548,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,41855.0,18.93604112740174,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.865453044180802,0.137220703689954,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,42787.0,18.80459838206179,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.735513019517043,0.13571798301376412,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,43740.0,18.674561953878253,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.606963234272861,0.13423134007440746,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,44714.0,18.545979317180333,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.479850620026658,0.13276131762269094,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,45710.0,18.41876576703398,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.354091440234503,0.13130694726849584,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,46728.0,18.29296839704586,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.229732250104863,0.12986876741001407,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,47769.0,18.16851025525027,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,11.106696977426258,0.1284458982930254,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,48832.0,18.045551240921412,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.985143693422634,0.12704016796779505,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,49920.0,17.923789831177466,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.864774322375924,0.12564812927055816,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,51031.0,17.80349480509848,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.745854570546305,0.12427285502119453,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,52168.0,17.684385181041335,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.628106668616468,0.12291113289388379,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,53330.0,17.566613901820325,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.511681810880257,0.12156471140908419,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,54517.0,17.45021787083594,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.396616478839615,0.12023401246534023,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,55731.0,17.335041817192202,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.282757176734844,0.11891726092637339,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,2,token_hash,56972.0,17.22113016481447,17.96578428466209,18.96578428466209,32087,32768,6.419595241546631,0.5004960894584656,0.000699999975040555,0.5744689702987671,6.419595241546631,0.5004960894584656,0.013276048525888012,10.17014782061427,0.11761496466921394,6.933367379530984,64,0.5,0.05,2240000,True,49540.68633287087
Gemma-2B,4,token_hash,10313.0,41.024604136488705,17.96578428466209,18.96578428466209,64068,65536,6.419596195220947,0.5004960894584656,0.0013000000035390258,0.5744689702987671,6.419596195220947,0.5004960894584656,0.024655519637181114,33.8034163817645,0.27643995040761427,6.944747804316594,64,0.5,0.05,2240000,True,98613.33545328896
Gemma-2B,4,token_hash,10635.0,40.504714180193936,17.96578428466209,18.96578428466209,64068,65536,6.419596195220947,0.5004960894584656,0.0013000000035390258,0.5744689702987671,6.419596195220947,0.5004960894584656,0.024655519637181114,33.287743531091735,0.2722228447856088,6.944747804316594,64,0.5,0.05,2240000,True,98613.33545328896
Gemma-2B,4,token_hash,10967.0,39.9928361096958,17.96578428466209,18.96578428466209,64068,65536,6.419596195220947,0.5004960894584656,0.0013000000035390258,0.5744689702987671,6.419596195220947,0.5004960894584656,0.024655519637181114,32.780017577522855,0.26807072785635794,6.944747804316594,64,0.5,0.05,2240000,True,98613.33545328896
