perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
sae,-1,24,24,20,12.199113845825195,1.4118869304656982,0.8727529048919678,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,25,25,21,12.362030029296875,1.4174225330352783,0.8878895044326782,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,26,26,22,12.26326847076416,1.421816110610962,0.9096755981445312,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,28,28,24,12.381425857543945,1.414262294769287,0.9415788650512695,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,29,29,25,12.738306045532227,1.437106728553772,0.98215651512146,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,30,30,26,13.546294212341309,1.4415308237075806,0.9817492961883545,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,final,9999,full,12.374216079711914,,,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,4,4,0,0.963965654373169,0.5240318775177002,0.1273711621761322,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,5,5,1,3.5935726165771484,0.9187583327293396,0.4742504358291626,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,6,6,2,4.3696136474609375,1.0095300674438477,0.5954489707946777,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,8,8,4,5.544033527374268,1.136405110359192,0.7627038955688477,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,9,9,5,6.127472877502441,1.2810837030410767,0.8552848100662231,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,10,10,6,6.21073055267334,1.2882870435714722,0.8775953054428101,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,12,12,8,6.163155555725098,1.2368910312652588,0.872382640838623,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,13,13,9,6.328343391418457,1.2615196704864502,0.8965587615966797,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,14,14,10,6.14788293838501,1.188511610031128,0.8849390745162964,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,16,16,12,6.754906177520752,1.23569655418396,0.9301930665969849,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,17,17,13,6.73514461517334,1.2622126340866089,0.9359322190284729,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,18,18,14,7.2972540855407715,1.299691915512085,0.947506308555603,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,20,20,16,8.766973495483398,1.3991575241088867,0.9876735210418701,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,21,21,17,9.82285213470459,1.366760015487671,0.9613982439041138,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,22,22,18,10.445013046264648,1.3686513900756836,0.9738706350326538,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
feature_shuffled_matched_norm,-1,24,24,20,11.643455505371094,1.4446688890457153,0.9925194978713989,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
